IRIS;GRD_QUART
515120000;5151200
515130000;5151300
515140000;5151400
515150000;5151500
515160000;5151600
515170000;5151700
515180000;5151800
515190000;5151900
515200000;5152000
515210000;5152100
515220000;5152200
515230000;5152300
515240000;5152400
515250000;5152500
515260000;5152600
515270000;5152700
515280000;5152800
515290000;5152900
515300000;5153000
515310000;5153100
515320000;5153200
515330000;5153300
515340000;5153400
515350101;5153501
515350102;5153501
515360000;5153600
515370000;5153700
515380000;5153800
515390000;5153900
515420000;5154200
515430000;5154300
515440000;5154400
515450000;5154500
515460000;5154600
515470000;5154700
515480000;5154800
515490000;5154900
515500000;5155000
515510000;5155100
515520000;5155200
515530000;5155300
515550000;5155500
515560000;5155600
515570000;5155700
515580000;5155800
515590000;5155900
515600000;5156000
515620000;5156200
515630000;5156300
515640000;5156400
515650000;5156500
515660000;5156600
515670000;5156700
515680000;5156800
515690000;5156900
515700000;5157000
515710000;5157100
515720000;5157200
515730101;5157301
515730102;5157301
515730201;5157302
515730202;5157302
515740000;5157400
515760000;5157600
515770000;5157700
515780000;5157800
515790000;5157900
515800000;5158000
515810000;5158100
515820000;5158200
515830000;5158300
515840000;5158400
515850000;5158500
515860000;5158600
515870000;5158700
515880000;5158800
515890000;5158900
515900000;5159000
515910000;5159100
515920000;5159200
515940000;5159400
515950000;5159500
515960000;5159600
515970000;5159700
515980000;5159800
515990000;5159900
516000000;5160000
516010000;5160100
516020000;5160200
516030000;5160300
516040000;5160400
516050000;5160500
516070000;5160700
516080000;5160800
516090000;5160900
516100000;5161000
516110000;5161100
516120000;5161200
516130000;5161300
516140000;5161400
516160000;5161600
516170000;5161700
516180000;5161800
516190000;5161900
516200000;5162000
516210000;5162100
516220000;5162200
516230000;5162300
516240000;5162400
516250000;5162500
516260000;5162600
516270000;5162700
516280000;5162800
516290000;5162900
516300000;5163000
516310000;5163100
516320000;5163200
516330000;5163300
516340000;5163400
516350000;5163500
516360000;5163600
516380000;5163800
516390000;5163900
516400000;5164000
516410000;5164100
516420000;5164200
516430000;5164300
516440000;5164400
516450000;5164500
516460000;5164600
516470000;5164700
516480000;5164800
516490101;5164901
516490102;5164901
516490201;5164902
516490202;5164902
516490301;5164903
516490302;5164903
516490303;5164903
516500000;5165000
516520000;5165200
516540000;5165400
516550000;5165500
516560000;5165600
516570000;5165700
516580000;5165800
516590000;5165900
516600000;5166000
516620000;5166200
516630000;5166300
520010000;5200100
520020000;5200200
520030000;5200300
520040000;5200400
520050000;5200500
520060000;5200600
520070000;5200700
520080000;5200800
520090000;5200900
520110000;5201100
520120000;5201200
520130000;5201300
520140000;5201400
520150000;5201500
520160000;5201600
520170000;5201700
520190000;5201900
520210000;5202100
520220000;5202200
520230000;5202300
520250000;5202500
520270000;5202700
520280000;5202800
520290000;5202900
520300000;5203000
520310000;5203100
520330000;5203300
520340000;5203400
520350000;5203500
520370000;5203700
520380000;5203800
520390000;5203900
520400000;5204000
520420000;5204200
520430000;5204300
520440000;5204400
520450000;5204500
520470000;5204700
520500000;5205000
520510000;5205100
520530000;5205300
520550000;5205500
520560000;5205600
520570000;5205700
520580000;5205800
520590000;5205900
520600000;5206000
520610000;5206100
520620000;5206200
520630000;5206300
520640000;5206400
520650000;5206500
520660000;5206600
520670000;5206700
520690000;5206900
520700000;5207000
520720000;5207200
520740000;5207400
520750000;5207500
520760000;5207600
520790000;5207900
520820000;5208200
520830000;5208300
520840000;5208400
520850000;5208500
520870000;5208700
520880000;5208800
520890000;5208900
520900000;5209000
520910000;5209100
520920000;5209200
520930000;5209300
520940000;5209400
520950000;5209500
520970000;5209700
520990000;5209900
521010000;5210100
521020000;5210200
521030000;5210300
521040000;5210400
521050000;5210500
521060000;5210600
521070000;5210700
521080000;5210800
521090000;5210900
521100000;5211000
521130000;5211300
521140000;5211400
521150000;5211500
521160000;5211600
521180000;5211800
521190000;5211900
521200000;5212000
521210101;5212101
521210102;5212101
521210103;5212101
521210104;5212101
521210201;5212102
521210202;5212102
521210203;5212102
521210204;5212102
521210301;5212103
521210302;5212103
521210303;5212103
521210304;5212103
521210305;5212103
521220000;5212200
521230000;5212300
521240000;5212400
521250000;5212500
521260000;5212600
521270000;5212700
521280000;5212800
521290000;5212900
521300000;5213000
521310000;5213100
521320000;5213200
521330000;5213300
521340000;5213400
521350000;5213500
521360000;5213600
521370000;5213700
521380000;5213800
521400000;5214000
521410000;5214100
521420000;5214200
521450000;5214500
521460000;5214600
521470000;5214700
521490000;5214900
521510000;5215100
521550000;5215500
521560000;5215600
521570000;5215700
521580000;5215800
521590000;5215900
521600000;5216000
521610000;5216100
521620000;5216200
521630000;5216300
521640000;5216400
521650000;5216500
521670000;5216700
521680000;5216800
521690000;5216900
521700000;5217000
521710000;5217100
521720000;5217200
521730000;5217300
521740000;5217400
521750000;5217500
521770000;5217700
521780000;5217800
521790000;5217900
521810000;5218100
521820000;5218200
521830000;5218300
521840000;5218400
521850000;5218500
521870000;5218700
521890000;5218900
521900000;5219000
521930000;5219300
521940000;5219400
521950000;5219500
521960000;5219600
521970000;5219700
521980000;5219800
521990000;5219900
522000000;5220000
522010000;5220100
522030000;5220300
522040000;5220400
522050000;5220500
522060000;5220600
522070000;5220700
522080000;5220800
522110000;5221100
522120000;5221200
522130000;5221300
522140000;5221400
522160000;5221600
522170000;5221700
522180000;5221800
522190000;5221900
522200000;5222000
522210000;5222100
522220000;5222200
522230000;5222300
522270000;5222700
522280000;5222800
522290000;5222900
522300000;5223000
522310000;5223100
522320000;5223200
522330000;5223300
522340000;5223400
522350000;5223500
522370000;5223700
522400000;5224000
522420000;5224200
522430000;5224300
522440000;5224400
522450000;5224500
522460000;5224600
522470000;5224700
522480000;5224800
522490000;5224900
522500000;5225000
522510000;5225100
522530000;5225300
522540000;5225400
522560000;5225600
522570000;5225700
522580000;5225800
522600000;5226000
522640000;5226400
522650000;5226500
522660000;5226600
522670000;5226700
522690101;5226901
522690102;5226901
522690201;5226902
522690202;5226902
522690203;5226902
522710000;5227100
522720000;5227200
522730000;5227300
522740000;5227400
522750000;5227500
522760000;5227600
522770000;5227700
522780000;5227800
522800000;5228000
522820000;5228200
522840000;5228400
522850000;5228500
522860000;5228600
522870000;5228700
522880000;5228800
522890000;5228900
522900000;5229000
522910000;5229100
522920000;5229200
522940000;5229400
522950000;5229500
522970000;5229700
522980000;5229800
523000000;5230000
523010000;5230100
523020000;5230200
523030000;5230300
523040000;5230400
523050000;5230500
523060000;5230600
523070000;5230700
523080000;5230800
523100000;5231000
523110000;5231100
523120000;5231200
523130000;5231300
523150000;5231500
523160000;5231600
523180000;5231800
523190000;5231900
523200000;5232000
523210000;5232100
523220000;5232200
523250000;5232500
523260000;5232600
523270000;5232700
523280000;5232800
523300000;5233000
523310000;5233100
523320000;5233200
523350000;5233500
523360000;5233600
523370000;5233700
523410000;5234100
523420000;5234200
523440000;5234400
523460000;5234600
523470000;5234700
523480000;5234800
523490000;5234900
523500000;5235000
523520000;5235200
523530000;5235300
523540000;5235400
523550000;5235500
523560000;5235600
523570000;5235700
523580000;5235800
523590000;5235900
523600000;5236000
523620000;5236200
523630000;5236300
523640000;5236400
523650000;5236500
523660000;5236600
523670000;5236700
523690000;5236900
523700000;5237000
523710000;5237100
523720000;5237200
523730000;5237300
523740000;5237400
523750000;5237500
523760000;5237600
523770000;5237700
523780000;5237800
523800000;5238000
523830000;5238300
523840000;5238400
523850000;5238500
523860000;5238600
523880000;5238800
523900000;5239000
523910000;5239100
523920000;5239200
523930000;5239300
523940000;5239400
523950000;5239500
523960000;5239600
523970000;5239700
523980000;5239800
523990000;5239900
524000000;5240000
524010000;5240100
524030000;5240300
524050000;5240500
524060000;5240600
524070000;5240700
524110000;5241100
524130000;5241300
524140000;5241400
524150000;5241500
524160000;5241600
524190000;5241900
524200000;5242000
524210000;5242100
524220000;5242200
524230000;5242300
524240000;5242400
524250000;5242500
524260000;5242600
524280000;5242800
524290000;5242900
524310000;5243100
524320000;5243200
524330000;5243300
524360000;5243600
524370000;5243700
524380000;5243800
524390000;5243900
524400000;5244000
524420000;5244200
524430000;5244300
524440000;5244400
524450000;5244500
524460000;5244600
524470000;5244700
524480101;5244801
524480102;5244801
524480103;5244801
524480104;5244801
524480105;5244801
524480106;5244801
524480201;5244802
524480202;5244802
524480203;5244802
524480204;5244802
524480301;5244803
524480303;5244803
524480401;5244804
524480402;5244804
524490000;5244900
524500000;5245000
524520000;5245200
524530000;5245300
524550000;5245500
524560000;5245600
524570000;5245700
524590000;5245900
524610000;5246100
524630000;5246300
524640000;5246400
524650000;5246500
524670000;5246700
524680000;5246800
524690000;5246900
524700000;5247000
524720000;5247200
524730000;5247300
524740000;5247400
524750000;5247500
524760000;5247600
524790000;5247900
524800000;5248000
524820000;5248200
524830000;5248300
524840000;5248400
524860000;5248600
524870000;5248700
524880000;5248800
524890000;5248900
524900000;5249000
524910000;5249100
524920000;5249200
524930000;5249300
524940000;5249400
524950000;5249500
524970000;5249700
524990000;5249900
525000000;5250000
525020000;5250200
525030000;5250300
525040000;5250400
525050000;5250500
525060000;5250600
525070000;5250700
525100000;5251000
525110000;5251100
525120000;5251200
525130000;5251300
525140000;5251400
525150000;5251500
525160000;5251600
525170000;5251700
525180000;5251800
525190000;5251900
525200000;5252000
525220000;5252200
525230000;5252300
525240000;5252400
525250000;5252500
525260000;5252600
525280000;5252800
525290000;5252900
525340000;5253400
525350000;5253500
525360000;5253600
525380000;5253800
525390000;5253900
525400000;5254000
525410000;5254100
525420000;5254200
525430000;5254300
525440000;5254400
525450000;5254500
525460000;5254600
525470000;5254700
525480000;5254800
525490000;5254900
525500000;5255000
530010000;5300100
530020000;5300200
530030000;5300300
530050000;5300500
530070000;5300700
530080000;5300800
530090000;5300900
530100000;5301000
530110000;5301100
530120000;5301200
530130000;5301300
530150000;5301500
530160000;5301600
530170000;5301700
530180000;5301800
530190000;5301900
530210000;5302100
530220000;5302200
530230000;5302300
530250000;5302500
530260000;5302600
530270000;5302700
530280000;5302800
530290000;5302900
530300000;5303000
530310000;5303100
530330000;5303300
530340000;5303400
530350000;5303500
530360000;5303600
530370000;5303700
530380000;5303800
530390000;5303900
530400000;5304000
530410000;5304100
530420000;5304200
530430000;5304300
530450000;5304500
530460000;5304600
530470000;5304700
530480000;5304800
530490000;5304900
530510000;5305100
530520000;5305200
530530000;5305300
530540101;5305401
530540102;5305401
530550000;5305500
530560000;5305600
530570000;5305700
530580000;5305800
530590000;5305900
530610000;5306100
530620102;5306201
530620103;5306201
530620104;5306201
530620105;5306201
530620108;5306201
530620201;5306202
530620202;5306202
530630000;5306300
530640000;5306400
530660000;5306600
530670000;5306700
530680000;5306800
530690000;5306900
530710000;5307100
530720000;5307200
530730000;5307300
530740000;5307400
530750000;5307500
530760000;5307600
530770000;5307700
530780000;5307800
530790000;5307900
530800000;5308000
530820000;5308200
530830000;5308300
530840101;5308401
530840102;5308401
530850000;5308500
530860000;5308600
530870000;5308700
530880000;5308800
530890000;5308900
530900000;5309000
530910000;5309100
530930000;5309300
530940000;5309400
530960101;5309601
530960102;5309601
530970101;5309701
530970102;5309701
530970103;5309701
530970201;5309702
530980000;5309800
530990000;5309900
531000000;5310000
531010000;5310100
531020000;5310200
531030000;5310300
531040000;5310400
531050000;5310500
531060000;5310600
531070000;5310700
531080000;5310800
531090000;5310900
531100000;5311000
531110000;5311100
531120000;5311200
531130000;5311300
531140000;5311400
531150000;5311500
531160000;5311600
531170000;5311700
531180000;5311800
531190000;5311900
531200000;5312000
531210000;5312100
531220000;5312200
531230000;5312300
531240000;5312400
531250000;5312500
531260000;5312600
531270000;5312700
531280000;5312800
531290000;5312900
531300101;5313001
531300102;5313001
531300103;5313001
531300104;5313001
531300105;5313001
531300106;5313001
531300107;5313001
531300108;5313001
531300109;5313001
531300110;5313001
531300111;5313001
531300112;5313001
531300113;5313001
531300114;5313001
531300115;5313001
531300116;5313001
531300117;5313001
531300118;5313001
531300119;5313001
531300120;5313001
